Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal
1548032400040,52568.0,121.0,89.94906215000731,0.350341796875,-0.09625244140625,0.7001953125,0.61456298828125,0.015625,0.01171875,0.0234375,0.0009307861328125,3.0
1548032400090,52186.0,119.0,89.9009895324707,0.350341796875,-0.09600830078125,0.699951171875,0.61492919921875,0.0078125,-0.03515625,-0.01171875,0.001434326171875,3.0
1548032400140,51297.0,119.0,89.86026430130005,0.35015869140625,-0.09576416015625,0.69970703125,0.61529541015625,-0.0078125,0.00390625,0.0078125,0.0001373291015625,3.0
1548032400190,50928.0,119.0,89.8046932220459,0.3499755859375,-0.09539794921875,0.69940185546875,0.61578369140625,-0.0078125,0.00390625,0.0,7.62939453125e-05,3.0
1548032400240,50741.0,119.0,89.75342297554016,0.34991455078125,-0.09503173828125,0.69915771484375,0.6162109375,-0.015625,0.04296875,-0.015625,0.0023345947265625,3.0
1548032400290,50858.0,119.0,89.69069838523865,0.350341796875,-0.0947265625,0.69879150390625,0.61639404296875,0.02734375,0.03515625,0.0234375,0.002532958984375,3.0
1548032400340,50772.0,119.0,89.6661456823349,0.3505859375,-0.09466552734375,0.69866943359375,0.616455078125,-0.0078125,-0.00390625,0.015625,0.0003204345703125,3.0
1548032400390,50579.0,119.0,89.63536608219147,0.35052490234375,-0.09454345703125,0.698486328125,0.61669921875,0.01171875,-0.01171875,0.015625,0.000518798828125,3.0
1548032400440,50246.0,119.0,89.63588080368936,0.35028076171875,-0.094482421875,0.698486328125,0.6168212890625,-0.0234375,0.03515625,-0.03125,0.0027618408203125,3.0
1548032400490,50031.0,119.0,89.62713569402695,0.350341796875,-0.09429931640625,0.698486328125,0.61688232421875,-0.0234375,-0.01171875,0.0078125,0.0007476806640625,3.0
1548032400540,49741.0,119.0,89.60602724552155,0.3502197265625,-0.093994140625,0.6983642578125,0.6170654296875,-0.03125,-0.01171875,0.0078125,0.0011749267578125,3.0
1548032400590,49785.0,120.0,89.58360171318054,0.3502197265625,-0.09356689453125,0.69830322265625,0.61724853515625,0.01171875,0.06640625,-0.0390625,0.006072998046875,3.0
1548032400640,49667.7275390625,120.0,89.553546667099,0.35052490234375,-0.09353915124665946,0.6981090204790235,0.6172762784408405,0.015269890427589417,0.030894994735717773,-0.0035512447357177734,0.004241943359375,3.0
1548032400690,49550.45458984375,120.0,89.52349150180817,0.350830078125,-0.09351140807848424,0.6979148173704743,0.6173040216090158,0.01882101595401764,-0.004616498947143555,0.031960248947143555,0.002410888671875,3.0
1548032400740,49151.0,120.0,89.51363772153854,0.350341796875,-0.093505859375,0.6978759765625,0.61767578125,-0.00390625,0.01953125,0.0234375,0.000946044921875,3.0
